,District,Price,Tel,combined_bs,cooking_space,dist,floor,house_type,lat,link,living_space,lon,metro_station,metro_time,new,rooms,separate_bs,total_floors,total_space,walk,metro_time_non,total_floors_non,living_space_non,cooking_space_non
201,0,9800000,1,0,5.5,9.64739619746,6,кирпичный,55.777742,149323017,42.0,37.706793,Электрозаводская,8.0,0,3.0,1,9.0,58.0,1.0,0,0,0,0
202,0,9822900,0,1,9.01186393805,4.28649915847,4,монолитный,55.770853,150713146,20.2,37.658257,Комсомольская,9.0,1,1.0,0,13.0,41.1,1.0,0,0,0,1
203,0,9850000,0,0,8.0,4.7536043619,6,сталинский,55.731739,150631966,32.0,37.661042,Пролетарская,3.0,0,2.0,1,7.0,55.0,0.0,0,0,0,0
204,0,9865843,0,1,9.01186393805,5.86425031966,1,Else,55.775753,149031213,45.9,37.671938,Красносельская,6.0,1,1.0,0,13.9653499653,45.9,1.0,0,1,0,1
205,0,9886025,0,1,9.01186393805,5.90223679683,3,кирпичный,55.775824,150118460,59.1,37.67228,Красносельская,5.0,0,3.0,0,6.0,59.1,1.0,0,0,0,1
206,0,9886025,0,1,9.01186393805,5.86425031966,3,Else,55.775753,149031371,59.1,37.671938,Красносельская,6.0,1,1.0,0,13.9653499653,59.1,1.0,0,1,0,1
207,0,9900000,1,1,8.0,9.2968892311,8,кирпичный,55.758119,148566423,28.0,37.538548,Выставочная,12.0,0,2.0,0,9.0,43.0,0.0,0,0,0,0
208,0,9900000,0,0,8.0,3.56140388727,7,панельныйдом,55.787801,150211678,32.0,37.639671,Рижская,12.0,0,2.0,1,12.0,49.0,1.0,0,0,0,0
209,0,9900000,1,1,5.5,6.58713136338,4,кирпичный,55.757962,147978925,28.6,37.562937,Улица 1905 года,10.0,0,2.0,0,5.0,42.6,1.0,0,0,0,0
210,0,9900000,0,0,14.0,5.95734669893,5,монолитный,55.783509,149258593,19.0,37.670303,Красносельская,7.0,0,1.0,1,7.0,36.4,1.0,0,0,0,0
211,0,9930382,0,1,9.01186393805,5.86425031966,1,Else,55.775753,149031219,46.2,37.671938,Красносельская,6.0,1,1.0,0,13.9653499653,46.2,1.0,0,1,0,1
212,0,9950000,0,1,5.0,4.25415969344,1,кирпичный,55.747459,148653881,27.0,37.66,Таганская,10.0,0,2.0,0,8.0,40.0,1.0,0,0,0,0
213,0,9960712,0,1,9.01186393805,5.86425031966,3,Else,55.775753,149031270,44.5,37.671938,Красносельская,6.0,1,1.0,0,13.9653499653,44.5,1.0,0,1,0,1
214,0,10000000,1,0,6.0,9.39519268828,3,панельныйдом,55.755864,150541005,28.0,37.537613,Улица 1905 года,12.0,0,2.0,1,12.0,40.0,1.0,0,0,0,0
215,0,10000000,0,1,4.0,2.28017968696,3,кирпичный,55.770942,150638655,24.0,37.637596,Сухаревская,4.0,0,2.0,0,5.0,33.0,1.0,0,0,0,0
216,0,10000000,1,1,6.0,7.49727246641,7,панельныйдом,55.777864,147308973,30.0,37.686815,Бауманская,10.0,0,2.0,0,9.0,46.0,1.0,0,0,0,0
217,0,10000000,0,1,6.1,4.32977161622,1,кирпичный,55.747429,149007233,25.1,37.660683,Таганская,11.0,0,2.0,0,8.0,41.0,1.0,0,0,0,0
218,0,10000000,0,0,9.0,4.02003629372,5,кирпичный,55.733624,150612489,21.0,37.654448,Таганская,7.0,0,1.0,0,13.0,40.0,0.0,0,0,0,0
219,0,10000000,1,0,7.8,3.4177755088,3,кирпичный,55.792124,150738741,30.0,37.627813,Рижская,8.0,0,2.0,1,8.0,46.0,0.0,0,0,0,0
220,0,9999999,1,1,10.0,11.0189911131,9,блочный,55.753387,17264878,20.0,37.522998,Международная,10.0,0,1.0,0,12.0,35.1,1.0,0,0,0,0
221,0,10000000,1,0,9.0,6.50490488959,1,кирпичный,55.729594,150438297,20.0,37.56688,Аэропорт,12.0,0,1.0,0,14.0,38.0,0.0,0,0,0,0
222,0,10004800,0,0,9.01186393805,7.07396019245,16,монолитный,55.745617,150689132,53.2,37.685364,Нет,11.065747614,1,3.0,0,19.0,69.9,0.0,1,0,0,1
223,0,10056458,0,1,9.01186393805,5.86425031966,4,Else,55.775753,149031286,44.1,37.671938,Красносельская,6.0,1,1.0,0,13.9653499653,44.1,1.0,0,1,0,1
224,0,174639000,1,4,12.9,4.53012693912,1,монолитный,55.735368,148934183,130.0,37.584119,Парк Культуры,10.0,0,5.0,0,7.0,253.1,1.0,0,0,0,0
225,0,99450000,0,0,9.01186393805,1.93750995913,2,Else,55.732498,149724124,28.4114849481,37.61839,Полянка,7.0,1,4.0,0,7.0,153.0,1.0,0,0,1,1
226,0,22006000,0,1,17.3,3.00523696008,2,монолитный,55.755935,150381527,20.0,37.649076,Чкаловская,9.0,0,1.0,1,7.0,50.5,1.0,0,0,0,0
227,0,10100000,0,0,10.0,6.15824723245,7,Else,55.738292,149558180,31.0,37.676062,Таганская,11.065747614,0,2.0,1,12.0,52.0,0.0,1,0,0,0
228,0,10100000,0,1,6.0,4.7090345613,2,кирпичный,55.753772,150437958,19.0,37.579744,Смоленская,6.0,0,1.0,0,5.0,32.0,1.0,0,0,0,0
229,0,10199229,0,1,9.01186393805,5.86425031966,1,Else,55.775753,149031217,46.5,37.671938,Красносельская,6.0,1,1.0,0,13.9653499653,46.5,1.0,0,1,0,1
230,0,10200000,1,0,7.0,4.23680642897,1,кирпичный,55.767053,146785232,32.0,37.585422,Маяковская,10.0,0,2.0,1,9.0,44.6,1.0,0,0,0,0
231,0,10200000,1,0,7.0,4.23680642897,1,кирпичный,55.767053,148915854,32.0,37.585422,Баррикадная,11.0,0,2.0,1,9.0,44.6,1.0,0,0,0,0
232,0,10200000,1,0,7.0,4.23680642897,1,кирпичный,55.767053,148916134,32.0,37.585422,Белорусская,15.0,0,2.0,1,9.0,44.6,1.0,0,0,0,0
233,0,10250000,1,1,8.0,5.64121661286,6,кирпичный,55.763012,150725416,20.0,37.571866,Краснопресненская,10.0,0,1.0,0,9.0,39.0,1.0,0,0,0,0
234,0,10290000,1,0,8.0,4.91777163385,2,кирпичный,55.730335,149409653,15.1,37.582035,Фрунзенская,5.0,0,1.0,0,14.0,30.1,1.0,0,0,0,0
235,0,10300000,0,0,6.0,7.17885989643,14,блочный,55.770902,150736409,24.0,37.685251,Бауманская,6.0,0,2.0,2,14.0,39.0,1.0,0,0,0,0
236,0,10300000,1,0,7.0,3.40479277173,4,панельныйдом,55.786996,51892024,26.0,37.638045,Проспект Мира,9.0,0,2.0,1,12.0,39.0,0.0,0,0,0,0
237,0,10320000,1,0,7.0,5.82710964741,10,панельныйдом,55.766724,149414837,27.0,37.673519,Красные ворота,10.0,0,2.0,1,12.0,45.0,1.0,0,0,0,0
238,0,10399000,0,1,10.0,6.21287621265,10,монолитный,55.766116,150416225,16.0,37.567051,Улица 1905 года,5.0,0,1.0,0,12.0,37.0,1.0,0,0,0,0
239,0,10400000,0,1,9.0,7.20547304099,3,Else,55.775636,150558098,17.3,37.684587,Бауманская,7.0,0,1.0,0,12.0,38.3,0.0,0,0,0,0
240,0,10490000,1,1,7.0,3.91540667261,6,панельныйдом,55.753889,149495692,28.0,37.657305,Чкаловская,4.0,0,2.0,0,12.0,46.0,1.0,0,0,0,0
241,0,10500000,0,1,7.5,3.12350967569,6,Else,55.723354,149397410,23.5,37.607951,Шаболовская,8.0,0,2.0,0,9.0,38.0,1.0,0,0,0,0
242,0,10500000,1,0,8.0,4.90213362789,8,кирпичный,55.764855,150658322,18.0,37.578855,Баррикадная,7.0,0,1.0,1,14.0,36.0,0.0,0,0,0,0
243,0,10500000,0,0,8.0,9.72671819236,7,панельныйдом,55.773869,150813313,32.0,37.708141,Электрозаводская,14.0,0,2.0,1,17.0,55.0,0.0,0,0,0,0
244,0,10500000,1,1,6.0,4.46570642223,3,Else,55.78276,149006725,28.0,37.589024,Менделеевская,10.0,0,2.0,0,5.0,40.0,1.0,0,0,0,0
245,0,10500000,0,1,9.0,6.99481841031,11,панельныйдом,55.765463,150658211,19.0,37.559847,Улица 1905 года,3.0,0,1.0,0,17.0,39.0,1.0,0,0,0,0
246,0,10500000,1,1,9.0,8.47906799878,3,Else,55.775429,150713577,47.0,37.696435,Бауманская,9.0,0,3.0,0,5.0,65.0,1.0,0,0,0,0
247,0,10500000,0,1,7.0,2.61605564823,5,сталинский,55.769094,150781044,17.0,37.601834,Маяковская,5.0,0,1.0,0,5.0,30.0,1.0,0,0,0,0
248,0,10500000,1,0,9.5,7.47543316593,11,Else,55.776846,150252566,31.0,37.686841,Бауманская,10.0,0,2.0,1,12.0,51.0,1.0,0,0,0,0
249,0,10500000,1,0,10.0,7.05385171501,2,Else,55.723247,150587243,19.0,37.563521,Спортивная,2.0,0,1.0,1,5.0,35.5,1.0,0,0,0,0
250,0,10500000,0,0,6.0,6.89519293357,1,кирпичный,55.738743,148554644,42.5,37.682916,Римская,14.0,0,3.0,1,8.0,55.5,1.0,0,0,0,0
251,0,10500000,1,0,7.0,6.03202249616,2,Else,55.739174,149135752,27.1,37.675056,Таганская,20.0,0,2.0,1,8.0,48.3,1.0,0,0,0,0
252,0,361696275,0,3,9.01186393805,5.63780852403,4,кирпично-монолитный,55.727217,149972652,184.0,37.576043,Фрунзенская,3.0,0,4.0,0,12.0,230.0,1.0,0,0,0,1
253,0,99990000,0,2,9.01186393805,3.2412282825,4,кирпично-монолитный,55.773155,149895234,127.0,37.597208,Тверская,3.0,0,3.0,0,12.0,159.5,1.0,0,0,0,1
254,0,45000000,1,1,30.0,3.45467748999,5,кирпичный,55.771423,150699386,90.0,37.594261,Маяковская,1.0,0,5.0,1,5.0,135.0,1.0,0,0,0,0
255,0,10500000,0,1,6.0,6.43653258709,4,Else,55.765362,150720845,27.0,37.564913,Улица 1905 года,3.0,0,2.0,0,9.0,35.0,1.0,0,0,0,0
256,0,10598345,0,1,9.01186393805,5.90357060989,3,Else,55.776294,149812299,28.4114849481,37.672163,Бауманская,5.0,0,1.0,0,8.0,61.5,1.0,0,0,1,1
257,0,10598345,0,1,9.01186393805,5.90223679683,3,кирпичный,55.775824,150118459,61.5,37.67228,Красносельская,5.0,0,2.0,0,6.0,61.5,1.0,0,0,0,1
258,0,10598345,0,1,9.01186393805,5.86425031966,3,Else,55.775753,149031365,61.5,37.671938,Красносельская,6.0,1,1.0,0,13.9653499653,61.5,1.0,0,1,0,1
259,0,10661503,0,1,9.01186393805,5.86425031966,4,Else,55.775753,149031384,60.7,37.671938,Красносельская,6.0,1,1.0,0,13.9653499653,60.7,1.0,0,1,0,1
260,0,10700000,1,1,8.0,6.99481841031,3,панельныйдом,55.765463,149021395,20.0,37.559847,Улица 1905 года,1.0,0,1.0,0,17.0,40.0,1.0,0,0,0,0
261,0,10700000,1,1,6.0,4.69534831826,2,кирпичный,55.773393,150179604,25.2,37.582763,Белорусская,3.0,0,2.0,0,8.0,36.6,1.0,0,0,0,0
262,0,10795300,0,1,9.01186393805,5.86425031966,4,Else,55.775753,149031281,47.3,37.671938,Красносельская,6.0,1,1.0,0,13.9653499653,47.3,1.0,0,1,0,1
263,0,10800000,0,0,7.0,6.46578694938,6,Else,55.74562,150762106,33.0,37.679862,Площадь Ильича,2.0,0,2.0,1,7.0,55.0,0.0,0,0,0,0
264,0,10800000,0,1,8.0,6.99481841031,3,панельныйдом,55.765463,150261777,19.0,37.559847,Улица 1905 года,3.0,0,1.0,0,17.0,39.8,1.0,0,0,0,0
265,0,10800000,0,0,5.0,4.62870526566,5,кирпичный,55.728859,149586481,26.0,37.585538,Фрунзенская,5.0,0,2.0,1,5.0,42.0,1.0,0,0,0,0
266,0,10817568,0,1,9.01186393805,5.86425031966,1,Else,55.775753,149808776,28.4114849481,37.671938,Бауманская,5.0,0,2.0,0,5.0,51.3,1.0,0,0,1,1
267,0,10817568,0,1,9.01186393805,5.86425031966,1,Else,55.775753,149808772,28.4114849481,37.671938,Бауманская,5.0,0,1.0,0,5.0,51.3,1.0,0,0,1,1
268,0,10817568,0,1,9.01186393805,5.90357060989,1,кирпичный,55.776294,148794717,51.3,37.672163,Красносельская,5.0,0,2.0,0,6.0,51.3,1.0,0,0,0,1
269,0,10859151,0,1,9.01186393805,5.86425031966,4,Else,55.775753,149031284,47.6,37.671938,Красносельская,6.0,1,1.0,0,13.9653499653,47.6,1.0,0,1,0,1
270,0,10900000,1,1,9.0,5.19327790046,3,сталинский,55.753296,148443997,36.0,37.668794,Курская,7.0,0,2.0,0,7.0,56.0,1.0,0,0,0,0
271,0,10900000,0,1,9.01186393805,5.95084636982,6,Else,55.774958,142987539,28.4114849481,37.672971,Бауманская,5.0,0,1.0,0,8.0,40.0,1.0,0,0,1,1
272,0,10900000,1,1,22.0,2.92571442115,2,панельныйдом,55.726239,150780674,19.0,37.636554,Павелецкая,9.0,0,1.0,0,12.0,45.0,0.0,0,0,0,0
273,0,10900000,0,1,22.0,2.92571442115,2,панельныйдом,55.726239,137145027,19.0,37.636554,Павелецкая,5.0,0,2.0,0,12.0,45.0,0.0,0,0,0,0
274,0,10900000,0,0,10.7,9.72671819236,1,Else,55.773869,137005924,43.3,37.708141,Электрозаводская,14.0,0,3.0,1,17.0,72.6,1.0,0,0,0,0
275,0,10958128,0,1,9.01186393805,5.90357060989,1,кирпичный,55.776294,149920193,56.4,37.672163,Красносельская,5.0,0,2.0,0,6.0,56.4,1.0,0,0,0,1
276,0,10987111,1,1,9.0,4.34067193831,9,Else,55.783757,148383684,29.1,37.590982,Менделеевская,8.0,0,2.0,0,9.0,50.0,1.0,0,0,0,0
277,0,10987000,0,1,7.1,4.34067193831,9,панельныйдом,55.783757,149782738,32.0,37.590982,Новослободская,8.0,0,2.0,0,9.0,48.4,0.0,0,0,0,0
278,0,10990000,1,0,9.0,3.77935023664,10,кирпичный,55.787067,149204655,21.0,37.600441,Менделеевская,9.0,0,1.0,1,12.0,38.0,1.0,0,0,0,0
279,0,10999000,1,1,6.0,6.62240712819,4,кирпичный,55.72638,50948798,25.2,37.566701,Спортивная,5.0,0,2.0,0,5.0,40.0,1.0,0,0,0,0
280,0,182420730,1,1,51.0,2.56137968758,4,Else,55.742843,149724237,150.0,37.600819,Кропоткинская,5.0,0,5.0,2,5.0,300.0,1.0,0,0,0,0
281,0,40887405,0,0,20.0,1.33804076473,3,Else,55.766749,150495361,65.0,37.628631,Трубная,5.0,0,3.0,1,6.0,117.0,1.0,0,0,0,0
282,0,42848244,0,0,9.01186393805,1.69952056482,2,Else,55.746382,149724151,28.4114849481,37.636138,Новокузнецкая,8.0,1,2.0,0,7.0,105.3,1.0,0,0,1,1
283,0,11000000,0,0,6.0,5.95041594411,6,кирпичный,55.730568,150638398,30.0,37.672289,Пролетарская,5.0,0,2.0,1,8.0,43.0,1.0,0,0,0,0
284,0,11000000,1,1,6.7,3.22229916785,3,кирпичный,55.78526,43398995,24.4,37.637147,Проспект Мира,5.0,0,2.0,0,9.0,39.0,1.0,0,0,0,0
285,0,11000000,0,0,9.0,4.64264656054,4,кирпичный,55.768502,150291609,17.0,37.581954,Белорусская,10.0,0,1.0,1,9.0,37.0,0.0,0,0,0,0
286,0,11000000,1,1,6.0,4.18634114412,3,кирпичный,55.767985,149051482,18.0,37.586113,Маяковская,10.0,0,1.0,0,5.0,31.0,1.0,0,0,0,0
287,0,11000000,1,1,6.0,3.12483735548,1,кирпичный,55.747363,148340141,16.0,37.594486,Кропоткинская,7.0,0,1.0,0,8.0,30.0,1.0,0,0,0,0
288,0,11000000,1,0,7.0,1.62913591209,11,блочный,55.736012,150251771,21.6,37.618659,Полянка,1.0,0,1.0,1,15.0,39.0,1.0,0,0,0,0
289,0,11000000,1,0,7.0,6.25475663905,1,кирпичный,55.770163,150332385,22.9,37.567321,Улица 1905 года,11.0,0,2.0,1,9.0,39.3,1.0,0,0,0,0
290,0,11094266,0,1,9.01186393805,5.86425031966,5,Else,55.775753,149031298,47.8,37.671938,Красносельская,6.0,1,1.0,0,13.9653499653,47.8,1.0,0,1,0,1
291,0,11117500,0,1,9.01186393805,5.86425031966,5,Else,55.775753,149031309,47.9,37.671938,Красносельская,6.0,1,1.0,0,13.9653499653,47.9,1.0,0,1,0,1
292,0,11120000,0,1,6.0,4.12761602365,8,Else,55.730112,149873717,18.0,37.590156,Парк Культуры,5.0,0,1.0,0,8.0,36.0,1.0,0,0,0,0
